path,filename,extension,directory,category,sub_category,status,customer_impact,purpose,lines
scripts/ops/r2_lifecycle.sh,r2_lifecycle.sh,.sh,scripts/ops,system-infra,ops,active,none,R2 Lifecycle Configuration Script,144
scripts/ops/r2_verify.sh,r2_verify.sh,.sh,scripts/ops,system-infra,ops,active,none,R2 Object Storage Verification Script,110
scripts/ops/rbac_enable.sh,rbac_enable.sh,.sh,scripts/ops,system-infra,ops,active,none,=============================================================================,462
scripts/ops/rbac_enable_smoke.sh,rbac_enable_smoke.sh,.sh,scripts/ops,system-infra,ops,active,none,=============================================================================,360
scripts/ops/rbac_oneclick_enable.sh,rbac_oneclick_enable.sh,.sh,scripts/ops,system-infra,ops,active,none,=============================================================================,721
scripts/ops/record_governance_signal.py,record_governance_signal.py,.py,scripts/ops,system-infra,ops,active,none,Record governance signals from ops scripts to DB,214
scripts/ops/retry_r2_fallbacks.sh,retry_r2_fallbacks.sh,.sh,scripts/ops,system-infra,ops,active,none,R2 Fallback Retry Worker,122
scripts/ops/runtime_smoke.py,runtime_smoke.py,.py,scripts/ops,system-infra,ops,active,none,Runtime Smoke Tests for Agenticverz Milestone Certification,649
scripts/ops/scenario_executor.py,scenario_executor.py,.py,scripts/ops,system-infra,ops,active,none,SCENARIO EXECUTOR - Lifecycle Scenario Verification,459
scripts/ops/scenario_test_matrix.py,scenario_test_matrix.py,.py,scripts/ops,system-infra,ops,active,none,Scenario Test Matrix - External Services & MOAT Validation,1147
scripts/ops/schema_audit.py,schema_audit.py,.py,scripts/ops,system-infra,ops,one-time-migration,none,Schema Audit Script - Validates database schema integrity after migrations.,344
scripts/ops/scope_diff_guard.py,scope_diff_guard.py,.py,scripts/ops,system-infra,ops,active,none,Prevent closure-tagged commits from mutating frozen scope,313
scripts/ops/session_bootstrap_validator.py,session_bootstrap_validator.py,.py,scripts/ops,system-infra,ops,active,none,Session Bootstrap Validator (SPB),333
scripts/ops/session_start.sh,session_start.sh,.sh,scripts/ops,system-infra,ops,active,none,=============================================================================,354
scripts/ops/setup_ci_hooks.sh,setup_ci_hooks.sh,.sh,scripts/ops,system-infra,ops,active,none,Setup automatic CI consistency checks via git hooks,84
scripts/ops/step3_scenario_runner.py,step3_scenario_runner.py,.py,scripts/ops,system-infra,ops,active,none,"STEP 3 Scenario Generation, Execution & Validation",904
scripts/ops/sweep_02a_actionable_subset.py,sweep_02a_actionable_subset.py,.py,scripts/ops,system-infra,ops,active,none,Sweep-02A: Actionable Subset Identifier,230
scripts/ops/sweep_02a_domain_status.py,sweep_02a_domain_status.py,.py,scripts/ops,system-infra,ops,active,none,Sweep-02A: Domain Status Report,256
scripts/ops/sweep_02a_runtime_import_checker.py,sweep_02a_runtime_import_checker.py,.py,scripts/ops,system-infra,ops,active,none,Sweep-02A: RUNTIME_IMPORT_LEAK Detector,177
scripts/ops/sweep_03_module_blocker.py,sweep_03_module_blocker.py,.py,scripts/ops,system-infra,ops,deprecated,none,Sweep-03: Legacy Module Migration Tracker,396
scripts/ops/temporal_detector.py,temporal_detector.py,.py,scripts/ops,system-infra,ops,active,none,Detect temporal violations through import pattern analysis,577
scripts/ops/test_cost_snapshots.py,test_cost_snapshots.py,.py,scripts/ops,system-infra,ops,active,none,Test Cost Snapshot Service,326
scripts/ops/test_customer_console.py,test_customer_console.py,.py,scripts/ops,system-infra,ops,active,indirect,Customer Console Test Script,357
scripts/ops/test_worker_events.py,test_worker_events.py,.py,scripts/ops,system-infra,ops,active,none,Worker Event Validation Script,384
scripts/ops/trace_retention_cron.sh,trace_retention_cron.sh,.sh,scripts/ops,system-infra,ops,active,none,scripts/ops/trace_retention_cron.sh,59
scripts/ops/transaction_bypass_tracker.py,transaction_bypass_tracker.py,.py,scripts/ops,system-infra,ops,active,none,TRANSACTION_BYPASS Sweep Tracker,358
scripts/ops/verify_console_routes.sh,verify_console_routes.sh,.sh,scripts/ops,system-infra,ops,active,none,Console Route Verification Script,155
scripts/ops/visibility_validator.py,visibility_validator.py,.py,scripts/ops,system-infra,ops,active,none,Visibility Contract Layer (VCL) Validator,990
scripts/ops/worktree_sanity_check.py,worktree_sanity_check.py,.py,scripts/ops,system-infra,ops,active,none,Enforce intent-scoped worktree purity,497
scripts/pg_backup.sh,pg_backup.sh,.sh,scripts,system-infra,ops,active,none,NOVA Agent Manager - PostgreSQL Backup Script,35
scripts/preflight_m4_signoff.sh,preflight_m4_signoff.sh,.sh,scripts,system-infra,ops,active,none,preflight_m4_signoff.sh - Gate runtime changes until M4 validation complete,150
scripts/rerun.sh,rerun.sh,.sh,scripts,system-infra,ops,active,none,NOVA Agent Manager - Rerun Failed Runs,48
scripts/rollback_failure_catalog.sh,rollback_failure_catalog.sh,.sh,scripts,system-infra,ops,active,none,rollback_failure_catalog.sh - Rollback failure catalog integration,252
scripts/run_worker_local.sh,run_worker_local.sh,.sh,scripts,system-infra,ops,active,none,Run NOVA worker pool locally (for development),18
scripts/smoke_release.sh,smoke_release.sh,.sh,scripts,system-infra,ops,active,none,Release Smoke Test Script,69
scripts/test-alerts.sh,test-alerts.sh,.sh,scripts,system-infra,ops,active,none,NOVA Agent Manager - Test Alert Routing,69
scripts/test_webhook_receiver.sh,test_webhook_receiver.sh,.sh,scripts,system-infra,ops,active,none,Test script for webhook receiver,85
backend/scripts/sdsr/SDSR_output_emit_AURORA_L2.py,SDSR_output_emit_AURORA_L2.py,.py,backend/scripts/sdsr,system-infra,sdsr,active,none,SDSR_output_emit_AURORA_L2.py,317
backend/scripts/sdsr/Scenario_SDSR_output.py,Scenario_SDSR_output.py,.py,backend/scripts/sdsr,system-infra,sdsr,active,none,Scenario_SDSR_output.py,504
backend/scripts/sdsr/aurora_promotion_guard.py,aurora_promotion_guard.py,.py,backend/scripts/sdsr,system-infra,sdsr,active,none,SDSR Promotion Guard - Enforce capability status transitions,396
backend/scripts/sdsr/aurora_sdsr_runner.py,aurora_sdsr_runner.py,.py,backend/scripts/sdsr,system-infra,sdsr,active,none,SDSR Scenario Runner - Execute scenarios and validate invariants,570
backend/scripts/sdsr/inject_synthetic.py,inject_synthetic.py,.py,backend/scripts/sdsr,system-infra,sdsr,active,none,SDSR Injector + Truth Producer (SDSR Pipeline Contract Section 3.2),2045
backend/scripts/sdsr/report_status.py,report_status.py,.py,backend/scripts/sdsr,system-infra,sdsr,active,none,SDSR Status Report,304
backend/scripts/sdsr/run_all_sdsr_scenarios.py,run_all_sdsr_scenarios.py,.py,backend/scripts/sdsr,system-infra,sdsr,active,none,Batch SDSR Runner - Execute all scenarios systematically by domain order.,207
backend/scripts/sdsr/run_shadow_validation.sh,run_shadow_validation.sh,.sh,backend/scripts/sdsr,system-infra,sdsr,active,none,Layer: L8 — Catalyst / Meta,40
backend/scripts/sdsr/shadow_validate_v2.py,shadow_validate_v2.py,.py,backend/scripts/sdsr,system-infra,sdsr,one-time-migration,none,Shadow validation for Activity Domain V2 Migration,670
scripts/sdsr/sdsr_e2e_orchestrator.py,sdsr_e2e_orchestrator.py,.py,scripts/sdsr,system-infra,sdsr,active,none,SDSR End-to-End Orchestrator (LEAK-3 + LEAK-4 fix),379
tools/e2e_results_parser.py,e2e_results_parser.py,.py,tools,system-infra,tools,active,none,E2E Results Parser for AOS,471
tools/generate_synthetic_failures.py,generate_synthetic_failures.py,.py,tools,system-infra,tools,active,none,M9 Synthetic Failure Traffic Generator,459
tools/inject_synthetic_alert.py,inject_synthetic_alert.py,.py,tools,system-infra,tools,active,none,Synthetic Alert Injector for AOS,302
tools/k6_slo_mapper.py,k6_slo_mapper.py,.py,tools,system-infra,tools,active,none,k6 SLO Mapper for AOS,371
tools/test_idempotency_atomicity.py,test_idempotency_atomicity.py,.py,tools,system-infra,tools,active,none,tools/test_idempotency_atomicity.py,158
scripts/ops/vault/rotate_secret.sh,rotate_secret.sh,.sh,scripts/ops/vault,system-infra,vault,active,none,Rotate a secret in Vault and verify app picks up the new value,88
scripts/ops/vault/unseal_vault.sh,unseal_vault.sh,.sh,scripts/ops/vault,system-infra,vault,active,none,Unseal Vault after container restart,32
scripts/ops/vault/vault_env.sh,vault_env.sh,.sh,scripts/ops/vault,system-infra,vault,active,none,Export secrets from Vault to environment variables,35
scripts/ops/webhook/rotate_webhook_key.sh,rotate_webhook_key.sh,.sh,scripts/ops/webhook,system-infra,webhook,active,none,Webhook Key Rotation Script,290
tools/webhook_dev/app.py,app.py,.py,tools/webhook_dev,system-infra,webhook,active,none,Lightweight Flask Webhook Receiver for local development.,368
tools/webhook_receiver/app/main.py,main.py,.py,tools/webhook_receiver/app,system-infra,webhook,active,none,Staging Webhook Receiver - FastAPI application.,674
tools/webhook_receiver/app/models.py,models.py,.py,tools/webhook_receiver/app,system-infra,webhook,active,none,Database models for webhook receiver.,130
tools/webhook_receiver/app/rate_limiter.py,rate_limiter.py,.py,tools/webhook_receiver/app,system-infra,webhook,active,none,Redis-backed distributed rate limiter for webhook receiver.,323
tools/webhook_receiver/deploy-staging.sh,deploy-staging.sh,.sh,tools/webhook_receiver,system-infra,webhook,active,none,deploy-staging.sh - Deploy webhook receiver to staging Kubernetes cluster,305
tools/webhook_receiver/tests/conftest.py,conftest.py,.py,tools/webhook_receiver/tests,system-infra,webhook,active,none,Pytest configuration for webhook receiver tests.,38
tools/webhook_receiver/tests/test_log_correlation.py,test_log_correlation.py,.py,tools/webhook_receiver/tests,system-infra,webhook,active,none,Log correlation tests for rate-limit logging.,591
tools/webhook_receiver/tests/test_metric_fuzzer.py,test_metric_fuzzer.py,.py,tools/webhook_receiver/tests,system-infra,webhook,active,none,Metric fuzzer tests for webhook receiver.,654
tools/webhook_receiver/tests/test_rate_limiter.py,test_rate_limiter.py,.py,tools/webhook_receiver/tests,system-infra,webhook,active,none,Unit tests for Redis-backed rate limiter.,376
tools/webhook_receiver/tests/test_rate_limiter_chaos.py,test_rate_limiter_chaos.py,.py,tools/webhook_receiver/tests,system-infra,webhook,active,none,Chaos tests for Redis rate limiter availability scenarios.,458
tools/webhook_receiver/tests/test_readiness_probe.py,test_readiness_probe.py,.py,tools/webhook_receiver/tests,system-infra,webhook,active,none,Tests for readiness probe JSON response format.,466
